date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
2013-09,7,16,40,32,75,16,13,46,40,68,0,68,1,68,0,68,0,68,0,68,0,68,0,68,0,68,0,65,0,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,43,0,43,2,43,0,43,1,43,1,43,0,43,0,43,0,43,0,76,0,76,5,76,1,76,2,76,2,76,0,76,0,76,0,76,0
2013-10,7,18,53,38,80,27,34,55,45,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,74,0,74,2,74,0,74,1,74,1,74,0,74,0,74,0,74,0,45,0,45,3,45,1,45,1,45,1,45,0,45,0,45,0,45,0,85,0,85,5,85,1,85,3,85,2,85,0,85,0,85,0,85,0
2013-11,8,19,53,39,72,32,26,48,43,60,0,60,1,60,0,60,0,60,0,60,0,60,0,60,0,60,0,64,0,64,2,64,0,64,1,64,1,64,0,64,0,64,0,64,0,41,0,41,3,41,1,41,1,41,1,41,0,41,0,41,0,41,0,75,0,75,6,75,1,75,3,75,2,75,0,75,0,75,0,75,0
2013-12,4,17,48,33,58,16,9,34,36,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,57,0,57,2,57,0,57,1,57,1,57,0,57,0,57,0,57,0,34,0,34,2,34,0,34,1,34,1,34,0,34,0,34,0,34,0,67,0,67,5,67,1,67,2,67,2,67,0,67,0,67,0,67,0
2014-01,6,23,39,35,65,11,12,48,42,72,0,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,69,0,69,2,69,0,69,1,69,1,69,0,69,0,69,0,69,0,42,0,42,3,42,0,42,1,42,1,42,0,42,0,42,0,42,0,74,0,74,7,74,1,74,2,74,2,74,0,74,0,74,0,74,0
2014-02,6,23,50,38,76,26,18,47,47,66,0,66,1,66,0,66,0,66,0,66,0,66,0,66,0,66,0,65,0,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,44,0,44,3,44,0,44,1,44,1,44,0,44,0,44,0,44,0,76,0,76,7,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2014-03,9,22,51,38,69,11,12,45,56,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,69,0,69,2,69,0,69,1,69,1,69,0,69,0,69,0,69,0,44,0,44,3,44,0,44,1,44,1,44,0,44,0,44,0,44,0,75,0,75,7,75,1,75,3,75,2,75,0,75,0,75,0,75,0
2014-04,7,27,64,42,79,29,17,53,45,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,64,0,64,3,64,0,64,1,64,1,64,0,64,0,64,0,64,0,45,0,45,4,45,1,45,1,45,1,45,0,45,0,45,0,45,0,79,0,79,8,79,1,79,3,79,2,79,0,79,0,79,0,79,0
2014-05,8,32,58,41,70,45,13,47,36,72,0,72,2,72,0,72,0,72,0,72,0,72,0,72,0,72,0,60,0,60,3,60,0,60,1,60,1,60,0,60,0,60,0,60,0,44,0,44,5,44,1,44,1,44,1,44,0,44,0,44,0,44,0,76,0,76,10,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2014-06,8,14,38,28,56,14,15,54,32,72,0,72,1,72,0,72,0,72,0,72,0,72,0,72,0,72,0,58,0,58,1,58,0,58,1,58,1,58,0,58,0,58,0,58,0,35,0,35,2,35,0,35,1,35,1,35,0,35,0,35,0,35,0,69,0,69,4,69,1,69,2,69,2,69,0,69,0,69,0,69,0
2014-07,4,10,26,23,52,16,5,51,34,76,0,76,1,76,0,76,0,76,0,76,0,76,0,76,0,76,0,60,0,60,1,60,0,60,1,60,0,60,0,60,0,60,0,60,0,34,0,34,1,34,0,34,1,34,1,34,0,34,0,34,0,34,0,72,0,72,3,72,1,72,2,72,1,72,0,72,0,72,0,72,0
2014-08,4,9,25,22,55,9,19,48,29,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,58,0,58,1,58,0,58,1,58,1,58,0,58,0,58,0,58,0,38,0,38,1,38,0,38,1,38,1,38,0,38,0,38,0,38,0,71,0,71,3,71,1,71,2,71,2,71,0,71,0,71,0,71,0
2014-09,7,27,47,35,77,23,14,42,38,68,0,68,1,68,0,68,0,68,0,68,0,68,0,68,0,68,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,47,0,47,4,47,0,47,1,47,1,47,0,47,0,47,0,47,0,74,0,74,8,74,1,74,2,74,2,74,0,74,0,74,0,74,0
2014-10,7,21,54,39,80,24,18,43,37,66,0,66,1,66,0,66,0,66,0,66,0,66,0,66,0,66,0,64,0,64,2,64,0,64,1,64,1,64,0,64,0,64,0,64,0,43,0,43,3,43,1,43,1,43,1,43,0,43,0,43,0,43,0,77,0,77,6,77,1,77,3,77,2,77,0,77,0,77,0,77,0
2014-11,8,24,57,39,73,15,24,43,43,61,0,61,1,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,0,61,3,61,0,61,1,61,1,61,0,61,0,61,0,61,0,43,0,43,4,43,1,43,1,43,1,43,0,43,0,43,0,43,0,73,0,73,7,73,1,73,3,73,2,73,0,73,0,73,0,73,0
2014-12,5,18,51,36,61,23,28,50,37,56,0,56,1,56,0,56,0,56,0,56,0,56,0,56,0,56,0,57,0,57,2,57,0,57,1,57,1,57,0,57,0,57,0,57,0,35,0,35,3,35,0,35,1,35,1,35,0,35,0,35,0,35,0,68,0,68,5,68,1,68,2,68,2,68,0,68,0,68,0,68,0
2015-01,6,18,42,38,64,26,22,45,44,70,0,70,1,70,0,70,0,70,0,70,0,70,0,70,0,70,0,67,0,67,2,67,0,67,1,67,1,67,0,67,0,67,0,67,0,42,0,42,3,42,0,42,1,42,1,42,0,42,0,42,0,42,0,74,0,74,5,74,1,74,3,74,2,74,0,74,0,74,0,74,0
2015-02,9,23,51,39,76,21,14,43,33,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,67,0,67,2,67,0,67,1,67,1,67,0,67,0,67,0,67,0,43,0,43,3,43,0,43,1,43,1,43,0,43,0,43,0,43,0,76,0,76,7,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2015-03,9,26,57,40,74,47,31,47,48,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,64,0,64,3,64,0,64,1,64,1,64,0,64,0,64,0,64,0,44,0,44,4,44,1,44,1,44,1,44,0,44,0,44,0,44,0,78,0,78,8,78,1,78,3,78,2,78,0,78,0,78,0,78,0
2015-04,11,29,71,46,85,31,14,51,47,69,0,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,64,0,64,3,64,0,64,1,64,1,64,0,64,0,64,0,64,0,46,0,46,4,46,1,46,2,46,1,46,0,46,0,46,0,46,0,81,0,81,9,81,1,81,3,81,2,81,0,81,0,81,0,81,0
2015-05,11,25,61,42,62,32,24,32,40,70,0,70,1,70,0,70,0,70,0,70,0,70,0,70,0,70,0,59,0,59,3,59,0,59,1,59,1,59,0,59,0,59,0,59,0,43,0,43,4,43,1,43,1,43,1,43,0,43,0,43,0,43,0,76,0,76,8,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2015-06,7,17,37,28,53,27,15,44,37,75,0,75,1,75,0,75,0,75,0,75,0,75,0,75,0,75,0,60,0,60,2,60,0,60,1,60,0,60,0,60,0,60,0,60,0,36,0,36,2,36,0,36,1,36,1,36,0,36,0,36,0,36,0,73,0,73,5,73,1,73,2,73,1,73,0,73,0,73,0,73,0
2015-07,2,11,26,23,50,17,24,52,35,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,60,0,60,1,60,0,60,1,60,0,60,0,60,0,60,0,60,0,32,0,32,2,32,0,32,1,32,1,32,0,32,0,32,0,32,0,75,0,75,3,75,1,75,2,75,1,75,0,75,0,75,0,75,0
2015-08,4,12,26,26,59,36,19,46,36,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,60,0,60,1,60,0,60,1,60,1,60,0,60,0,60,0,60,0,38,0,38,2,38,0,38,1,38,1,38,0,38,0,38,0,38,0,74,0,74,4,74,1,74,2,74,2,74,0,74,0,74,0,74,0
2015-09,5,24,45,36,78,31,32,52,40,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,63,0,63,2,63,0,63,1,63,1,63,0,63,0,63,0,63,0,44,0,44,3,44,0,44,1,44,1,44,0,44,0,44,0,44,0,80,0,80,7,80,1,80,2,80,2,80,0,80,0,80,0,80,0
2015-10,7,25,56,40,76,24,22,53,43,64,0,64,1,64,0,64,0,64,0,64,0,64,0,64,0,64,0,63,0,63,3,63,0,63,1,63,1,63,0,63,0,63,0,63,0,42,0,42,4,42,1,42,1,42,1,42,0,42,0,42,0,42,0,84,0,84,8,84,1,84,3,84,2,84,0,84,0,84,0,84,0
2015-11,10,32,63,41,72,33,32,55,52,59,0,59,2,59,0,59,0,59,0,59,0,59,0,59,0,59,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,42,0,42,5,42,1,42,1,42,1,42,0,42,0,42,0,42,0,81,0,81,10,81,1,81,3,81,2,81,0,81,0,81,0,81,0
2015-12,9,41,62,40,58,28,40,44,36,55,0,55,2,55,0,55,0,55,0,55,0,55,0,55,0,55,0,57,0,57,4,57,0,57,1,57,1,57,0,57,0,57,0,57,0,34,0,34,6,34,1,34,1,34,1,34,0,34,0,34,0,34,0,77,0,77,12,77,1,77,3,77,2,77,0,77,0,77,0,77,0
2016-01,4,21,43,36,62,18,47,47,38,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,2,69,0,69,1,69,1,69,0,69,0,69,0,69,0,36,0,36,3,36,0,36,1,36,1,36,0,36,0,36,0,36,0,74,0,74,7,74,1,74,2,74,2,74,0,74,0,74,0,74,0
2016-02,5,24,56,41,73,22,53,60,47,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,68,0,68,3,68,0,68,1,68,1,68,0,68,0,68,0,68,0,40,0,40,4,40,1,40,1,40,1,40,0,40,0,40,0,40,0,80,0,80,7,80,1,80,3,80,2,80,0,80,0,80,0,80,0
2016-03,5,26,57,43,71,33,67,53,53,65,0,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0,64,0,64,3,64,0,64,1,64,1,64,0,64,0,64,0,64,0,38,0,38,4,38,1,38,1,38,1,38,0,38,0,38,0,38,0,80,0,80,8,80,1,80,3,80,2,80,0,80,0,80,0,80,0
2016-04,5,29,68,48,76,26,43,51,53,63,0,63,1,63,0,63,1,63,0,63,0,63,0,63,0,63,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,38,0,38,4,38,1,38,2,38,1,38,0,38,0,38,0,38,0,83,0,83,9,83,1,83,3,83,2,83,0,83,0,83,0,83,0
2016-05,5,27,59,44,63,40,33,42,44,68,0,68,1,68,0,68,1,68,0,68,0,68,0,68,0,68,0,61,0,61,3,61,0,61,1,61,1,61,0,61,0,61,0,61,0,36,0,36,4,36,1,36,1,36,1,36,0,36,0,36,0,36,0,76,0,76,8,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2016-06,2,12,31,26,52,17,42,43,42,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,58,0,58,1,58,0,58,1,58,0,58,0,58,0,58,0,58,0,29,0,29,2,29,0,29,1,29,1,29,0,29,0,29,0,29,0,75,0,75,4,75,1,75,2,75,1,75,0,75,0,75,0,75,0
2016-07,2,9,21,20,41,12,42,42,37,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,57,0,57,1,57,0,57,0,57,0,57,0,57,0,57,0,57,0,27,0,27,1,27,0,27,1,27,1,27,0,27,0,27,0,27,0,69,0,69,3,69,0,69,1,69,1,69,0,69,0,69,0,69,0
2016-08,2,11,22,24,55,14,54,45,34,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,61,0,61,1,61,0,61,1,61,1,61,0,61,0,61,0,61,0,33,0,33,2,33,0,33,1,33,1,33,0,33,0,33,0,33,0,72,0,72,3,72,0,72,2,72,2,72,0,72,0,72,0,72,0
2016-09,4,21,44,34,70,12,26,49,43,65,0,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0,62,0,62,2,62,0,62,1,62,1,62,0,62,0,62,0,62,0,37,0,37,3,37,0,37,1,37,1,37,0,37,0,37,0,37,0,77,0,77,6,77,1,77,2,77,2,77,0,77,0,77,0,77,0
2016-10,4,25,52,36,70,31,47,48,43,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,37,0,37,4,37,1,37,1,37,1,37,0,37,0,37,0,37,0,78,0,78,8,78,1,78,3,78,2,78,0,78,0,78,0,78,0
2016-11,5,42,63,49,68,43,4,48,37,60,0,60,2,60,0,60,1,60,0,60,0,60,0,60,0,60,0,62,0,62,4,62,0,62,1,62,1,62,0,62,0,62,0,62,0,37,0,37,6,37,1,37,2,37,1,37,0,37,0,37,0,37,0,71,0,71,13,71,1,71,3,71,2,71,0,71,0,71,0,71,0
2016-12,4,30,55,37,55,31,41,41,34,54,0,54,2,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,3,54,0,54,1,54,1,54,0,54,0,54,0,54,0,28,0,28,4,28,1,28,1,28,1,28,0,28,0,28,0,28,0,70,0,70,9,70,1,70,3,70,2,70,0,70,0,70,0,70,0
2017-01,5,32,51,43,60,35,13,51,41,69,0,69,2,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,0,69,3,69,0,69,1,69,1,69,0,69,0,69,0,69,0,39,0,39,5,39,0,39,1,39,1,39,0,39,0,39,0,39,0,75,0,75,10,75,1,75,3,75,2,75,0,75,0,75,0,75,0
2017-02,5,30,59,44,70,16,28,55,50,61,0,61,2,61,0,61,1,61,0,61,0,61,0,61,0,61,0,67,0,67,3,67,0,67,1,67,1,67,0,67,0,67,0,67,0,42,0,42,4,42,1,42,1,42,1,42,0,42,0,42,0,42,0,76,0,76,9,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2017-03,6,31,70,52,66,38,31,48,52,68,0,68,2,68,0,68,1,68,0,68,0,68,0,68,0,68,0,70,0,70,3,70,0,70,1,70,1,70,0,70,0,70,0,70,0,39,0,39,5,39,1,39,2,39,1,39,0,39,0,39,0,39,0,77,0,77,9,77,1,77,4,77,2,77,0,77,0,77,0,77,0
2017-04,5,33,72,53,75,36,13,53,43,64,0,64,2,64,0,64,1,64,0,64,0,64,0,64,0,64,0,63,0,63,3,63,1,63,1,63,1,63,0,63,0,63,0,63,0,35,0,35,5,35,1,35,2,35,1,35,0,35,0,35,0,35,0,79,0,79,10,79,1,79,4,79,2,79,0,79,0,79,0,79,0
2017-05,5,32,69,51,61,31,41,54,44,69,0,69,2,69,0,69,1,69,0,69,0,69,0,69,0,69,0,65,0,65,3,65,0,65,1,65,1,65,0,65,0,65,0,65,0,36,0,36,5,36,1,36,2,36,1,36,0,36,0,36,0,36,0,81,0,81,10,81,1,81,4,81,2,81,0,81,0,81,0,81,0
2017-06,4,40,44,32,49,28,25,54,36,72,0,72,2,72,0,72,0,72,0,72,0,72,0,72,0,72,0,64,0,64,4,64,0,64,1,64,0,64,0,64,0,64,0,64,0,28,0,28,6,28,0,28,1,28,1,28,0,28,0,28,0,28,0,74,0,74,12,74,1,74,2,74,1,74,0,74,0,74,0,74,0
2017-07,2,14,22,23,45,24,36,48,31,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,63,0,63,2,63,0,63,1,63,0,63,0,63,0,63,0,63,0,27,0,27,2,27,0,27,1,27,1,27,0,27,0,27,0,27,0,74,0,74,4,74,0,74,2,74,1,74,0,74,0,74,0,74,0
2017-08,3,15,26,24,56,20,47,48,33,73,0,73,1,73,0,73,0,73,0,73,0,73,0,73,0,73,0,62,0,62,2,62,0,62,1,62,1,62,0,62,0,62,0,62,0,32,0,32,2,32,0,32,1,32,1,32,0,32,0,32,0,32,0,71,0,71,5,71,1,71,2,71,2,71,0,71,0,71,0,71,0
2017-09,6,31,43,32,69,35,50,50,34,67,0,67,2,67,0,67,0,67,0,67,0,67,0,67,0,67,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,35,0,35,5,35,0,35,1,35,1,35,0,35,0,35,0,35,0,69,0,69,10,69,1,69,2,69,2,69,0,69,0,69,0,69,0
2017-10,5,24,54,40,70,32,58,57,41,67,0,67,1,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,2,67,0,67,1,67,1,67,0,67,0,67,0,67,0,36,0,36,3,36,1,36,1,36,1,36,0,36,0,36,0,36,0,81,0,81,7,81,1,81,3,81,2,81,0,81,0,81,0,81,0
2017-11,4,25,61,43,66,46,26,47,46,60,0,60,1,60,0,60,0,60,0,60,0,60,0,60,0,60,0,63,0,63,3,63,0,63,1,63,1,63,0,63,0,63,0,63,0,33,0,33,4,33,1,33,1,33,1,33,0,33,0,33,0,33,0,74,0,74,8,74,1,74,3,74,2,74,0,74,0,74,0,74,0
2017-12,4,25,53,34,52,25,10,56,36,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,56,0,56,3,56,0,56,1,56,0,56,0,56,0,56,0,56,0,27,0,27,4,27,1,27,1,27,1,27,0,27,0,27,0,27,0,65,0,65,8,65,1,65,2,65,1,65,0,65,0,65,0,65,0
2018-01,5,25,45,38,59,20,25,51,36,70,0,70,1,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,3,70,0,70,1,70,1,70,0,70,0,70,0,70,0,34,0,34,4,34,0,34,1,34,1,34,0,34,0,34,0,34,0,71,0,71,8,71,1,71,3,71,2,71,0,71,0,71,0,71,0
2018-02,4,23,57,43,69,37,17,46,45,65,0,65,1,65,0,65,0,65,0,65,0,65,0,65,0,65,0,68,0,68,2,68,0,68,1,68,1,68,0,68,0,68,0,68,0,36,0,36,3,36,1,36,1,36,1,36,0,36,0,36,0,36,0,77,0,77,7,77,1,77,3,77,2,77,0,77,0,77,0,77,0
2018-03,4,22,59,41,64,38,13,43,43,64,0,64,1,64,0,64,0,64,0,64,0,64,0,64,0,64,0,65,0,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,36,0,36,3,36,1,36,1,36,1,36,0,36,0,36,0,36,0,76,0,76,7,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2018-04,5,27,75,50,74,38,23,45,50,69,0,69,1,69,0,69,1,69,0,69,0,69,0,69,0,69,0,67,0,67,3,67,1,67,1,67,1,67,0,67,0,67,0,67,0,37,0,37,4,37,1,37,2,37,1,37,0,37,0,37,0,37,0,79,0,79,8,79,2,79,3,79,2,79,0,79,0,79,0,79,0
2018-05,4,24,72,47,60,32,16,38,46,71,0,71,1,71,0,71,1,71,0,71,0,71,0,71,0,71,0,62,0,62,3,62,1,62,1,62,1,62,0,62,0,62,0,62,0,33,0,33,3,33,1,33,2,33,1,33,0,33,0,33,0,33,0,74,0,74,7,74,1,74,3,74,2,74,0,74,0,74,0,74,0
2018-06,2,10,29,23,50,17,17,50,35,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,59,0,59,1,59,0,59,1,59,0,59,0,59,0,59,0,59,0,26,0,26,2,26,0,26,1,26,1,26,0,26,0,26,0,26,0,73,0,73,3,73,1,73,2,73,1,73,0,73,0,73,0,73,0
2018-07,2,8,20,20,46,14,20,51,32,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,63,0,63,1,63,0,63,0,63,0,63,0,63,0,63,0,63,0,25,0,25,1,25,0,25,1,25,1,25,0,25,0,25,0,25,0,73,0,73,3,73,0,73,1,73,1,73,0,73,0,73,0,73,0
2018-08,3,13,24,23,59,28,13,41,27,75,0,75,1,75,0,75,0,75,0,75,0,75,0,75,0,75,0,66,0,66,1,66,0,66,1,66,1,66,0,66,0,66,0,66,0,31,0,31,2,31,0,31,1,31,1,31,0,31,0,31,0,31,0,72,0,72,4,72,1,72,2,72,2,72,0,72,0,72,0,72,0
2018-09,4,17,46,32,73,47,23,51,36,69,0,69,1,69,0,69,0,69,0,69,0,69,0,69,0,69,0,63,0,63,2,63,0,63,1,63,1,63,0,63,0,63,0,63,0,36,0,36,3,36,0,36,1,36,1,36,0,36,0,36,0,36,0,72,0,72,5,72,1,72,2,72,2,72,0,72,0,72,0,72,0
2018-10,4,32,61,41,75,48,19,52,38,70,0,70,2,70,0,70,0,70,0,70,0,70,0,70,0,70,0,68,0,68,3,68,0,68,1,68,1,68,0,68,0,68,0,68,0,35,0,35,5,35,1,35,1,35,1,35,0,35,0,35,0,35,0,76,0,76,10,76,1,76,3,76,2,76,0,76,0,76,0,76,0
2018-11,4,32,63,38,66,54,23,46,46,61,0,61,2,61,0,61,0,61,0,61,0,61,0,61,0,61,0,62,0,62,3,62,0,62,1,62,1,62,0,62,0,62,0,62,0,32,0,32,5,32,1,32,1,32,1,32,0,32,0,32,0,32,0,73,0,73,10,73,1,73,3,73,2,73,0,73,0,73,0,73,0
2018-12,3,26,60,33,56,44,10,43,36,55,0,55,1,55,0,55,0,55,0,55,0,55,0,55,0,55,0,56,0,56,3,56,0,56,1,56,1,56,0,56,0,56,0,56,0,27,0,27,4,27,1,27,1,27,1,27,0,27,0,27,0,27,0,67,0,67,8,67,1,67,2,67,2,67,0,67,0,67,0,67,0
2019-01,5,28,51,40,65,42,12,37,41,74,0,74,1,74,0,74,0,74,0,74,0,74,0,74,0,74,0,70,0,70,3,70,0,70,1,70,1,70,0,70,0,70,0,70,0,33,0,33,4,33,0,33,1,33,1,33,0,33,0,33,0,33,0,75,0,75,8,75,1,75,3,75,2,75,0,75,0,75,0,75,0
2019-02,5,34,68,45,72,35,13,45,60,69,0,69,2,69,0,69,1,69,0,69,0,69,0,69,0,69,0,70,0,70,4,70,0,70,1,70,1,70,0,70,0,70,0,70,0,36,0,36,5,36,1,36,1,36,1,36,0,36,0,36,0,36,0,74,0,74,10,74,1,74,3,74,2,74,0,74,0,74,0,74,0
2019-03,5,36,72,51,71,38,25,45,38,66,0,66,2,66,0,66,1,66,0,66,0,66,0,66,0,66,0,67,0,67,4,67,1,67,1,67,1,67,0,67,0,67,0,67,0,33,0,33,5,33,1,33,2,33,1,33,0,33,0,33,0,33,0,73,0,73,11,73,1,73,4,73,2,73,0,73,0,73,0,73,0
2019-04,6,37,82,56,80,58,26,47,40,66,0,66,2,66,0,66,1,66,0,66,0,66,0,66,0,66,0,66,0,66,4,66,1,66,1,66,1,66,0,66,0,66,0,66,0,34,0,34,5,34,1,34,2,34,1,34,0,34,0,34,0,34,0,77,0,77,11,77,2,77,4,77,2,77,0,77,0,77,0,77,0
2019-05,7,41,81,51,67,38,26,44,45,70,0,70,2,70,0,70,1,70,0,70,0,70,0,70,0,70,0,63,0,63,4,63,1,63,1,63,1,63,0,63,0,63,0,63,0,33,0,33,6,33,1,33,2,33,1,33,0,33,0,33,0,33,0,72,0,72,13,72,2,72,4,72,2,72,0,72,0,72,0,72,0
2019-06,4,23,39,26,56,26,13,46,27,71,0,71,1,71,0,71,0,71,0,71,0,71,0,71,0,71,0,61,0,61,2,61,0,61,1,61,1,61,0,61,0,61,0,61,0,25,0,25,3,25,0,25,1,25,1,25,0,25,0,25,0,25,0,72,0,72,7,72,1,72,2,72,2,72,0,72,0,72,0,72,0
2019-07,3,18,25,22,55,16,0,37,25,75,0,75,1,75,0,75,0,75,0,75,0,75,0,75,0,75,0,62,0,62,2,62,0,62,1,62,1,62,0,62,0,62,0,62,0,24,0,24,3,24,0,24,1,24,1,24,0,24,0,24,0,24,0,71,0,71,5,71,1,71,2,71,2,71,0,71,0,71,0,71,0
2019-08,4,23,31,25,62,37,13,38,24,78,0,78,1,78,0,78,0,78,0,78,0,78,0,78,0,78,0,65,0,65,2,65,0,65,1,65,1,65,0,65,0,65,0,65,0,30,0,30,3,30,0,30,1,30,1,30,0,30,0,30,0,30,0,67,0,67,7,67,1,67,2,67,2,67,0,67,0,67,0,67,0
2019-09,7,67,63,37,85,68,18,57,41,100,0,100,3,100,0,100,0,100,0,100,0,100,0,100,0,100,0,68,0,68,7,68,0,68,1,68,1,68,0,68,0,68,0,68,0,34,0,34,10,34,1,34,1,34,1,34,0,34,0,34,0,34,0,70,0,70,20,70,1,70,3,70,2,70,0,70,0,70,0,70,0
2019-10,4,35,66,46,83,47,52,50,48,67,0,67,2,67,0,67,1,67,0,67,0,67,0,67,0,67,0,68,0,68,4,68,0,68,1,68,1,68,0,68,0,68,0,68,0,33,0,33,5,33,1,33,2,33,1,33,0,33,0,33,0,33,0,72,0,72,11,72,1,72,3,72,2,72,0,72,0,72,0,72,0
2019-11,5,35,65,41,72,41,30,45,42,61,0,61,2,61,0,61,0,61,0,61,0,61,0,61,0,61,0,63,0,63,4,63,0,63,1,63,1,63,0,63,0,63,0,63,0,30,0,30,5,30,1,30,1,30,1,30,0,30,0,30,0,30,0,68,0,68,11,68,1,68,3,68,2,68,0,68,0,68,0,68,0
2019-12,5,30,59,37,59,48,27,42,34,59,0,59,2,59,0,59,0,59,0,59,0,59,0,59,0,59,0,58,0,58,3,58,0,58,1,58,1,58,0,58,0,58,0,58,0,25,0,25,4,25,1,25,1,25,1,25,0,25,0,25,0,25,0,65,0,65,9,65,1,65,3,65,2,65,0,65,0,65,0,65,0
